session_id,audio_segment_id,source_asr_sentence_id,start_ms,end_ms,duration_ms,text_clean,audio_source_type,speaker_role,asr_quality,host_speech_usable,exclusion_reason,word_confidence_avg,word_confidence_min,word_count,speech_rate_chars_per_sec,pause_before_ms,pause_after_ms,volume_rms,volume_dbfs,peak_dbfs,emphasis_label,prosody_measure_status,evidence_ref,completion_status
latest_live_01,latest_live_01-A001091,1091,5850690,5855090,4400,很多朋友们在其他地方看到的有9块9的，有29块9的，我给大家讲一下为什么要买咱们家的。,host_speech,probable_host,high,true,,0.855,0.034,28,9.77,200,240,0.255061,-11.87,-1.21,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001092,1092,5855330,5863050,7720,首先哈，不管你是大肚腩、游泳圈，还是假胯宽、妈妈臀，身上肉肉甩不掉的，或者是哪怕说是你没有生过孩子，但是久坐不爱运动的。,host_speech,probable_host,high,true,,0.896,0.001,37,7.77,240,310,0.25788,-11.77,-0.91,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001093,1093,5863360,5870680,7320,今天主播都告诉大家，我们在家里面怎么用我手上这一款球，就用这个球球，足不出户的在家里面躺着、坐着就可以练习起来，好吗？,host_speech,probable_host,high,true,,0.975,0.357,31,8.06,310,280,0.25739,-11.79,-0.94,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001094,1094,5870960,5876600,5640,尤其是不管你是顺产、是剖腹产，已经生完孩子的宝妈们，我告诉大家，有没有这种问题？,host_speech,probable_host,high,true,,0.995,0.976,20,7.09,280,80,0.241972,-12.32,-0.89,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001095,1095,5876680,5882440,5760,比如说咱们多多此少，你没有去做过那个产后护理的，没有去做过产后修复的，是不是多多少少有一些小尴尬？,host_speech,probable_host,high,true,,0.927,0.034,26,8.51,80,240,0.262196,-11.63,-1.11,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001096,1096,5882680,5894950,12270,咱们出门就是水都不敢多喝两口的，生怕喝了两口水之后，然后出门打个喷嚏啊、咳嗽一下呀，或者跳一下……跳一下、笑一下什么的，然后底下就滴滴答答的、哗啦哗啦的，就跟那个水龙头一样，关都关不住。,host_speech,probable_host,high,true,,0.951,0.082,57,7.58,240,80,0.252153,-11.97,-0.73,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001097,1097,5895030,5896150,1120,有没有这样的姐妹们？,host_speech,probable_host,high,true,,0.998,0.997,4,8.93,80,160,0.278286,-11.11,-0.52,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001098,1098,5896310,5897510,1200,有的话，扣一波“小一”！,host_speech,probable_host,medium,true,,0.743,0.0,8,10.0,160,240,0.310071,-10.17,-0.82,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001099,1099,5897750,5904270,6520,我告诉大家，这种情况哈，就是你的盆底肌它已经松了、垮了，已经没有一个支撑力和兜力了。,host_speech,probable_host,high,true,,0.974,0.451,24,6.44,240,200,0.250984,-12.01,-0.76,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001100,1100,5904470,5906230,1760,像这种情况，姐妹们要不要练起来？,host_speech,probable_host,high,true,,0.987,0.942,7,9.09,200,120,0.260674,-11.68,-1.25,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001101,1101,5906350,5907390,1040,一定要练起来了！,host_speech,probable_host,high,true,,0.997,0.995,3,7.69,120,240,0.276535,-11.17,-1.3,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001102,1102,5907630,5912230,4600,这种情况哈，一定要把咱们家这个球买回去，我们手把手的教大家怎么去练。,host_speech,probable_host,high,true,,0.989,0.833,19,7.39,240,280,0.276388,-11.17,-0.93,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001103,1103,5912510,5919700,7190,你如果是去线下去买这个课程、那个课程、这个项目、那个项目……说实话，普通的宝妈是有点消费不起，也不是消费不起，就是有点吃不消。,host_speech,probable_host,high,true,,0.943,0.329,31,8.76,280,280,0.253095,-11.93,-0.97,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001104,1104,5919980,5922460,2480,因为毕竟哈，时间时间是个问题，对不对？,host_speech,probable_host,high,true,,0.998,0.995,9,7.66,280,80,0.264941,-11.54,-0.97,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001105,1105,5922540,5927820,5280,咱们要花时间、花金钱、花精力各方面的，而且还担心遇到不靠谱的怎么办？,host_speech,probable_host,high,true,,0.997,0.971,17,6.44,80,120,0.23299,-12.65,-0.96,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001106,1106,5927940,5929020,1080,没有保障怎么办？,host_speech,probable_host,high,true,,0.999,0.997,3,7.41,120,360,0.21351,-13.41,-1.12,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001107,1107,5929380,5932500,3120,所以说，主播建议大家直接买咱们家有球，在家里面练起来。,host_speech,probable_host,high,true,,0.94,0.167,15,8.65,360,80,0.245307,-12.21,-0.81,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A001108,1108,5932580,5935340,2760,来，我告诉直播间姐妹们哈，你在怀孕的过程当中。,host_speech,probable_host,high,true,,0.91,0.022,11,8.33,80,,0.24238,-12.31,-1.48,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_02,latest_live_02-A000001,1,3880,5840,1960,你还想怎么样？,host_speech,probable_host,high,true,,0.987,0.979,3,3.57,3880,680,0.508643,-5.87,0.0,high_emphasis,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000002,2,6520,8680,2160,搞得我快抓狂！,host_speech,probable_host,high,true,,0.896,0.524,5,3.24,680,640,0.498756,-6.04,-0.07,high_emphasis,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000003,3,9320,11240,1920,求你帮个忙！,host_speech,probable_host,high,true,,0.946,0.764,5,3.12,640,840,0.48298,-6.32,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000004,4,12080,15320,3240,乌云、乌云，别找我麻烦！,host_speech,probable_host,high,true,,0.948,0.868,8,3.7,840,2240,0.484233,-6.3,-0.12,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000005,5,17560,19160,1600,今天怎么看到我的脸这么亮？,host_speech,probable_host,high,true,,0.989,0.966,7,8.12,2240,3250,0.433781,-7.25,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000006,6,22410,23450,1040,光的原因吗？,host_speech,probable_host,high,true,,0.9,0.775,3,5.77,3250,1240,0.36947,-8.65,-0.44,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000007,7,24690,27090,2400,是注定的吗？,host_speech,probable_host,high,true,,0.928,0.814,4,2.5,1240,280,0.471065,-6.54,-0.12,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000008,8,27370,44530,17160,我穿上了白衬衫，拿一杯咖啡，别在我身上的饭，不如跑一趟，上面还缺的泪，秒不开的下场。,host_speech,probable_host,medium,true,,0.738,0.068,26,2.45,280,2230,0.465972,-6.63,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000009,9,46760,48920,2160,乌云，乌云，快走开！,host_speech,probable_host,high,true,,0.91,0.866,7,4.63,2230,280,0.47649,-6.44,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000010,10,49200,52720,3520,你可知道，我不常带把伞？,unknown_audio,unknown,low,false,unstable_word_confidence,0.478,0.059,8,3.41,280,680,0.496726,-6.08,-0.2,high_emphasis,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,partial
latest_live_02,latest_live_02-A000011,11,53400,55360,1960,带把伞！,low_confidence_speech,unknown,low,false,low_asr_confidence,0.1,0.075,3,2.04,680,2040,0.533741,-5.45,-0.01,high_emphasis,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,partial
latest_live_02,latest_live_02-A000012,12,57400,59560,2160,乌云，乌云，快走开！,host_speech,probable_host,high,true,,0.918,0.876,7,4.63,2040,280,0.474572,-6.47,-0.01,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000013,13,59840,63200,3360,感觉你在挑战我的乐观。,host_speech,probable_host,high,true,,0.799,0.448,5,3.27,280,4640,0.492744,-6.15,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000014,14,67840,69840,2000,你还想怎么样？,host_speech,probable_host,high,true,,0.888,0.848,3,3.5,4640,680,0.482858,-6.32,-0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000015,15,70520,72640,2120,搞得我快抓狂！,unknown_audio,unknown,low,false,unstable_word_confidence,0.53,0.061,5,3.3,680,720,0.49737,-6.07,0.0,high_emphasis,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,partial
latest_live_02,latest_live_02-A000016,16,73360,75160,1800,求你帮个忙！,host_speech,probable_host,high,true,,0.896,0.735,5,3.33,720,840,0.478419,-6.4,-0.21,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000017,17,76000,79160,3160,乌云，乌云，别找我麻烦！,host_speech,probable_host,high,true,,0.808,0.405,8,3.8,840,5440,0.497305,-6.07,0.0,high_emphasis,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000018,18,84600,94040,9440,好，一首《别找我麻烦》送给你们，希望每个人都能够远离烦恼、远离麻烦，过得顺心又顺意。,host_speech,probable_host,high,true,,0.861,0.001,23,4.45,5440,6000,0.41671,-7.6,0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000019,19,100040,102240,2200,乌云，乌云，快走开！,host_speech,probable_host,high,true,,0.899,0.726,7,4.55,6000,280,0.492525,-6.15,-0.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,passed
latest_live_02,latest_live_02-A000020,20,102520,106000,3480,你可知道，我不常带把伞？,unknown_audio,unknown,low,false,unstable_word_confidence,0.479,0.006,8,3.45,280,740,0.507681,-5.89,-0.0,high_emphasis,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,partial
