session_id,semantic_event_id,start_ms,end_ms,observed_action,facial_expression,gaze_target,body_posture,hand_gesture,prop_interaction,courseware_interaction,action_observation_status,action_confidence,visual_evidence_ref,visual_evidence_source,completion_status
latest_live_02,latest_live_02-SEM0088-000002386740,2386740,2404900,手持瑜伽球和宣传册进行讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0040-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0089-000002405140,2405140,2418010,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0009_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_02,latest_live_02-SEM0090-000002418370,2418370,2448090,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0009_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_02,latest_live_02-SEM0091-000002448470,2448470,2463230,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0009_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_02,latest_live_02-SEM0092-000002463710,2463710,2484990,主播手持瑜伽球，做出讲解动作,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0042-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0093-000002485190,2485190,2507070,主播手持瑜伽球，做出讲解动作,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0042-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0094-000002507480,2507480,2528120,主播手持瑜伽球，做出讲解动作,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0042-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0095-000002528720,2528720,2541200,主播手持瑜伽球，做出讲解手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0043-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0096-000002541520,2541520,2560760,主播手持瑜伽球，做出讲解手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0043-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0097-000002561040,2561040,2594620,主播手持瑜伽球，做出讲解手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0043-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0098-000002595060,2595060,2622560,站立，用手指点按腹部,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0044-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0099-000002622880,2622880,2659360,speaking and gesturing with hand,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0045-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0100-000002659680,2659680,2671040,speaking and gesturing with hand,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0045-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0101-000002671590,2671590,2696830,speaking and gesturing with hand,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0045-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0102-000002698000,2698000,2709720,主播双手在胸前比划，配合讲解。,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0010_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_02,latest_live_02-SEM0103-000002710120,2710120,2755890,主播双手在胸前比划，配合讲解。,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0010_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_02,latest_live_02-SEM0104-000002756330,2756330,2786220,主播在进行讲解和示范动作。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0047-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0105-000002786460,2786460,2809530,主播在进行讲解和示范动作。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0047-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0106-000002809770,2809770,2824490,主播在进行讲解和示范动作。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0047-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0107-000002824820,2824820,2869960,主播站立讲解，伴随手势动作,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0048-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0108-000002870280,2870280,2886380,主播站立讲解，伴随手势动作,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0048-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0109-000002886700,2886700,2919300,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0049-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0110-000002919620,2919620,2955190,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0049-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0111-000002955670,2955670,2972350,holding and presenting a product (learning card),,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0050-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0112-000002972650,2972650,2992570,holding and presenting a product (learning card),,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0050-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0113-000002993010,2993010,3050420,hand gesture,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0011_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_02,latest_live_02-SEM0114-000003051170,3051170,3121260,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0052-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0115-000003123500,3123500,3170930,讲解与示范,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0053-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0116-000003192340,3192340,3205090,坐着，手持粉色瑜伽球,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0054-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0117-000003205210,3205210,3231290,坐着，手持粉色瑜伽球,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0054-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0118-000003231570,3231570,3246940,坐着，手持粉色瑜伽球,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0054-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0119-000003247660,3247660,3276780,站立讲解，手势辅助,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0055-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0120-000003276820,3276820,3284020,站立讲解，手势辅助,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0055-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0121-000003284940,3284940,3338270,"holding basketball while speaking, slight hand movement toward chest",,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0012_qwen3-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_02,latest_live_02-SEM0122-000003338590,3338590,3357760,"holding basketball while speaking, slight hand movement toward chest",,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0012_qwen3-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_02,latest_live_02-SEM0123-000003357880,3357880,3383490,手持气球进行演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0057-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0124-000003383930,3383930,3409570,手持气球进行演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0057-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0125-000003409690,3409690,3434030,holding and demonstrating a pink pelvic floor training device,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0058-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0126-000003434270,3434270,3441930,holding and demonstrating a pink pelvic floor training device,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0058-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0127-000003442730,3442730,3454810,holding and demonstrating a pink pelvic floor training device,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0058-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0128-000003455050,3455050,3491470,holding and demonstrating a pink pelvic floor training device,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0058-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0129-000003491830,3491830,3505170,手持粉色瑜伽砖，讲解动作要领,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0059-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0130-000003505450,3505450,3515690,手持粉色瑜伽砖，讲解动作要领,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0059-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0131-000003515850,3515850,3529690,手持粉色瑜伽砖，讲解动作要领,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0059-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_02,latest_live_02-SEM0132-000003529890,3529890,3539940,手持粉色瑜伽砖，讲解动作要领,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0059-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
