priority_rank,priority_score,session_id,review_item_id,related_event_id,related_comment_id,start_ms,timecode,risk_type,review_reason,evidence_refs,current_ai_status,suggested_review_action,completion_status
257,70,latest_live_01,RISK-00077,latest_live_01-SEM0211-000005200440,latest_live_01-COM00123,5160000,01:26:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
258,70,latest_live_01,RISK-00818,latest_live_01-SEM0211-000005200440,latest_live_01-COM00101,5160000,01:26:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
259,70,latest_live_01,RISK-00833,latest_live_01-SEM0211-000005200440,latest_live_01-COM00123,5160000,01:26:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
260,70,latest_live_01,RISK-00013,latest_live_01-SEM0212-000005258220,latest_live_01-COM00019,5220000,01:27:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
261,70,latest_live_01,RISK-00769,latest_live_01-SEM0212-000005258220,latest_live_01-COM00019,5220000,01:27:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
262,70,latest_live_01,RISK-00012,latest_live_01-SEM0213-000005305510,latest_live_01-COM00018,5280000,01:28:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
263,70,latest_live_01,RISK-00061,latest_live_01-SEM0213-000005305510,latest_live_01-COM00100,5280000,01:28:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
264,70,latest_live_01,RISK-00182,latest_live_01-SEM0213-000005305510,latest_live_01-COM00277,5280000,01:28:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
265,70,latest_live_01,RISK-00768,latest_live_01-SEM0213-000005305510,latest_live_01-COM00018,5280000,01:28:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
266,70,latest_live_01,RISK-00817,latest_live_01-SEM0213-000005305510,latest_live_01-COM00100,5280000,01:28:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
267,70,latest_live_01,RISK-00014,latest_live_01-SEM0215-000005359260,latest_live_01-COM00020,5340000,01:29:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
268,70,latest_live_01,RISK-00043,latest_live_01-SEM0215-000005359260,latest_live_01-COM00070,5340000,01:29:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
269,70,latest_live_01,RISK-00063,latest_live_01-SEM0215-000005359260,latest_live_01-COM00102,5340000,01:29:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
270,70,latest_live_01,RISK-00184,latest_live_01-SEM0215-000005359260,latest_live_01-COM00279,5340000,01:29:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
271,70,latest_live_01,RISK-00770,latest_live_01-SEM0215-000005359260,latest_live_01-COM00020,5340000,01:29:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
272,70,latest_live_01,RISK-00799,latest_live_01-SEM0215-000005359260,latest_live_01-COM00070,5340000,01:29:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
273,70,latest_live_01,RISK-00819,latest_live_01-SEM0215-000005359260,latest_live_01-COM00102,5340000,01:29:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
274,70,latest_live_01,RISK-00058,latest_live_01-SEM0219-000005474260,latest_live_01-COM00093,5460000,01:31:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
275,70,latest_live_01,RISK-00120,latest_live_01-SEM0219-000005474260,latest_live_01-COM00188,5460000,01:31:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
276,70,latest_live_01,RISK-00814,latest_live_01-SEM0219-000005474260,latest_live_01-COM00093,5460000,01:31:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
277,70,latest_live_01,RISK-00002,latest_live_01-SEM0222-000005528520,latest_live_01-COM00002,5520000,01:32:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
278,70,latest_live_01,RISK-00036,latest_live_01-SEM0222-000005528520,latest_live_01-COM00054,5520000,01:32:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
279,70,latest_live_01,RISK-00040,latest_live_01-SEM0222-000005528520,latest_live_01-COM00066,5520000,01:32:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
280,70,latest_live_01,RISK-00131,latest_live_01-SEM0222-000005528520,latest_live_01-COM00203,5520000,01:32:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
281,70,latest_live_01,RISK-00134,latest_live_01-SEM0222-000005528520,latest_live_01-COM00206,5520000,01:32:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
282,70,latest_live_01,RISK-00758,latest_live_01-SEM0222-000005528520,latest_live_01-COM00002,5520000,01:32:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
283,70,latest_live_01,RISK-00792,latest_live_01-SEM0222-000005528520,latest_live_01-COM00054,5520000,01:32:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
284,70,latest_live_01,RISK-00796,latest_live_01-SEM0222-000005528520,latest_live_01-COM00066,5520000,01:32:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
285,70,latest_live_01,RISK-00041,latest_live_01-SEM0225-000005580480,latest_live_01-COM00067,5580000,01:33:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
286,70,latest_live_01,RISK-00069,latest_live_01-SEM0225-000005580480,latest_live_01-COM00108,5580000,01:33:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
287,70,latest_live_01,RISK-00103,latest_live_01-SEM0225-000005580480,latest_live_01-COM00167,5580000,01:33:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
288,70,latest_live_01,RISK-00797,latest_live_01-SEM0225-000005580480,latest_live_01-COM00067,5580000,01:33:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
289,70,latest_live_01,RISK-00825,latest_live_01-SEM0225-000005580480,latest_live_01-COM00108,5580000,01:33:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
290,70,latest_live_01,RISK-00858,latest_live_01-SEM0225-000005580480,latest_live_01-COM00167,5580000,01:33:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
291,70,latest_live_01,RISK-00035,latest_live_01-SEM0229-000005661530,latest_live_01-COM00051,5640000,01:34:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
292,70,latest_live_01,RISK-00118,latest_live_01-SEM0229-000005661530,latest_live_01-COM00185,5640000,01:34:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
293,70,latest_live_01,RISK-00174,latest_live_01-SEM0229-000005661530,latest_live_01-COM00264,5640000,01:34:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
294,70,latest_live_01,RISK-00791,latest_live_01-SEM0229-000005661530,latest_live_01-COM00051,5640000,01:34:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
295,70,latest_live_01,RISK-00873,latest_live_01-SEM0229-000005661530,latest_live_01-COM00185,5640000,01:34:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
296,70,latest_live_01,RISK-00067,latest_live_01-SEM0231-000005709060,latest_live_01-COM00106,5700000,01:35:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
297,70,latest_live_01,RISK-00175,latest_live_01-SEM0231-000005709060,latest_live_01-COM00266,5700000,01:35:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
298,70,latest_live_01,RISK-00823,latest_live_01-SEM0231-000005709060,latest_live_01-COM00106,5700000,01:35:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
