bridge_id,field_type,lesson_id,source_type,source_quote,timecode,bridge_note,review_flag
B00836,直播讲解可用知识点,L0077,knowledge,然后再把注意力集中在,00:02:56.360,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00837,直播讲解可用知识点,L0077,knowledge,每个动作四个八拍,00:03:10.360,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00838,直播讲解可用知识点,L0077,knowledge,好 那这个动作呢,00:03:39.360,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00839,直播讲解可用知识点,L0077,knowledge,好 这是第一个动作,00:04:31.360,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00840,直播讲解可用知识点,L0077,knowledge,接下来我们做第二个动作,00:04:33.360,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00841,直播讲解可用知识点,L0077,knowledge,就是我们的膀腔呼吸,00:04:36.360,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00842,直播讲解可用知识点,L0077,knowledge,好 接下来 第三个动作,00:05:49.360,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00843,直播讲解可用知识点,L0077,knowledge,第三个动作是让我们的音道,00:05:52.360,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00844,直播讲解可用知识点,L0077,knowledge,像吸管时呼吸一样,00:05:54.360,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00845,直播讲解可用知识点,L0077,knowledge,好 换动作换到另外一边,00:10:14.360,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00846,直播讲解可用知识点,L0077,knowledge,区宽和深宽的动作,00:13:25.700,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00847,直播讲解可用知识点,L0078,knowledge,魅力女神提升训练营,00:00:09.760,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00848,直播讲解可用知识点,L0078,knowledge,开展了我们私密瑜伽的系列训练课程,00:00:31.680,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00849,直播讲解可用知识点,L0078,knowledge,和我们亲密关系的提升课程,00:00:34.400,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00850,直播讲解可用知识点,L0078,knowledge,也将迎来我们升级的课程,00:00:54.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00851,直播讲解可用知识点,L0078,knowledge,那我们升级包括我们课程内容的升级,00:00:55.960,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00852,直播讲解可用知识点,L0078,knowledge,美胸美囤的领动训练,00:01:00.080,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00853,直播讲解可用知识点,L0078,knowledge,都能够到它训练和提升,00:01:04.160,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00854,直播讲解可用知识点,L0078,knowledge,不只于我们的线上的训练营,00:01:08.680,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00855,直播讲解可用知识点,L0078,knowledge,里面有我们的美囤训练的滑行盘,00:01:21.600,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00856,直播讲解可用知识点,L0078,knowledge,然后还有为大家精心准备的,00:01:25.000,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00857,直播讲解可用知识点,L0078,knowledge,是最适合我们亚洲女性的,00:01:50.640,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00858,直播讲解可用知识点,L0078,knowledge,吞吐和分段的训练,00:02:33.760,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00859,直播讲解可用知识点,L0078,knowledge,来选择适合自己的重量,00:03:05.640,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00860,直播讲解可用知识点,L0078,knowledge,大家可能看到的视频课程,00:03:35.920,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00861,直播讲解可用知识点,L0078,knowledge,这个使用方法还在我们的,00:03:41.560,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00862,直播讲解可用知识点,L0078,knowledge,我们的这个步步高的动作,00:05:22.680,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00863,直播讲解可用知识点,L0078,knowledge,我们这个动作的训练的技巧,00:05:29.280,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00864,直播讲解可用知识点,L0078,knowledge,我们只需要透过我们吸管式呼吸的方式,00:06:38.680,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00865,直播讲解可用知识点,L0078,knowledge,好 用我们的呼吸带动,00:06:50.280,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00866,直播讲解可用知识点,L0078,knowledge,用呼吸的感觉调动我们的音道向上吸,00:06:54.000,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00867,直播讲解可用知识点,L0078,knowledge,保持一个自然的呼吸,00:07:03.760,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00868,直播讲解可用知识点,L0078,knowledge,呼吸环环下降三楼,00:08:23.880,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00869,直播讲解可用知识点,L0078,knowledge,注意不要饼吸 不要憋气,00:09:09.800,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00870,直播讲解可用知识点,L0078,knowledge,配合呼吸来去完成,00:09:34.840,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00871,直播讲解可用知识点,L0078,knowledge,我们通过吸管式的呼吸的方式,00:10:22.760,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00872,直播讲解可用知识点,L0078,knowledge,来 我们来看一下动作示范,00:12:05.760,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00873,直播讲解可用知识点,L0078,knowledge,来 看我们的动作示范,00:12:14.080,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00874,直播讲解可用知识点,L0078,knowledge,都仿佛在向上提升,00:16:33.720,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00875,直播讲解可用知识点,L0078,knowledge,所以我们的私密训练,00:17:20.200,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00876,直播讲解可用知识点,L0078,knowledge,吸管收呼吸的方式,00:18:41.000,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00877,直播讲解可用知识点,L0078,knowledge,我们生存肌肉得到训练过后,00:20:09.400,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00878,直播讲解可用知识点,L0078,knowledge,好像你的整个会音都在向上提升了,00:20:40.120,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00879,直播讲解可用知识点,L0078,knowledge,小副也会开始有一种提升的感觉,00:20:43.000,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00880,直播讲解可用知识点,L0079,knowledge,今天我们来到我们的盘底垂掉树的中脉提升,00:00:09.970,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00881,直播讲解可用知识点,L0079,knowledge,所以这一节可能是让我们的中脉能够提升,00:00:24.530,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00882,直播讲解可用知识点,L0079,knowledge,那么我们会得到一个很好的提升,00:00:31.970,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00883,直播讲解可用知识点,L0079,knowledge,那我们在练习我们的中脉提升之前,00:00:46.810,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00884,直播讲解可用知识点,L0079,knowledge,以及我们这个动作的一个细节的解析,00:00:51.490,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00885,直播讲解可用知识点,L0079,knowledge,用吸管式呼吸的方式向上吸,00:01:54.170,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00886,直播讲解可用知识点,L0079,knowledge,好 透过我们这样的中脉呼吸,00:02:49.430,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00887,直播讲解可用知识点,L0079,knowledge,这个动作我们很容易出现的,00:03:09.910,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00888,直播讲解可用知识点,L0079,knowledge,好 呼吸时 向下呼,00:03:39.590,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00889,直播讲解可用知识点,L0079,knowledge,掌握了这个呼吸方法过后,00:04:21.330,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00890,直播讲解可用知识点,L0079,knowledge,好 准备好 去看区区开始,00:07:29.590,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00891,直播讲解可用知识点,L0079,knowledge,当我们学会了 这样呼吸过后,00:09:07.550,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00892,直播讲解可用知识点,L0079,knowledge,水晶球给大家准备了三个不同的尺寸,00:09:47.590,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00893,直播讲解可用知识点,L0079,knowledge,那我们要采用中脉呼吸的方式,00:10:53.670,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
