term,lesson_id,source_quote,timecode,definition_or_context,review_flag
课程,L0648,欢迎来到我们第七天的课程,00:00:07.270,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0648,能不能感觉到你的呼吸吸气,00:03:31.920,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0649,那就是我们没办法呼吸,00:22:48.160,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0649,第一次是清晕能量流动的那课程,01:17:51.910,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0651,"欢迎来到第四天,我们心感流动,跳舞的能量课程",00:00:00.000,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0652,我們首先要帶呼吸,00:08:06.220,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0653,是我上过的所有的课程里面,00:02:34.550,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0653,来我们的呼吸声音,00:12:42.040,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L0653,我每一次做冥想的时候,01:02:10.180,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0653,我反正我我特别喜欢按摩,01:21:11.340,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0654,这些课程我们安排了大家不入球,00:02:59.580,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0654,吸氣 呼氣 加上呼吸,00:13:47.850,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L0654,好 剛剛是有一段小小的冥想,01:04:03.760,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0655,今天晚上我們要運習的是我們的八轉一呼吸,00:00:06.780,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0655,就是多做一下按摩放松,01:01:30.570,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0655,今天晚上我们课程到这里,01:22:44.860,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L0656,其實它是一種古老的一種冥想的方法,00:01:45.380,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0656,那我們第二個加上我們的呼吸,00:04:14.860,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0657,我们昨天的课程内容,00:00:57.650,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0657,讓你的呼吸發出聲音來,00:10:42.500,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0658,魅力女神训练营的第一节课程,00:01:40.600,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0658,那第二个我们会加上呼吸,00:05:36.840,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0658,不是按摩你後的表層的輕鬆,00:42:47.800,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0659,呼吸的時候口會乾,00:07:36.280,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0659,而且我去按摩的時候,01:31:11.490,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0660,知尊挨着的课程中,00:01:39.480,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0660,让你的呼吸可以发出声音来,00:05:44.630,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L0660,我量坐骨之间的盆底肌,00:29:42.240,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0660,去按摩一下你的尾底,01:03:13.440,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0661,好 那今天早上我们来去完成性能量唤醒这些课程,00:00:21.320,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0661,七天紧之为力用的呼吸都不一样,00:03:21.240,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0662,我们在做腐蝕呼吸的时候,00:08:05.460,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0662,额外的有一个课程,00:43:25.230,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L0662,最后做一个更时间长的这个冥想,01:08:28.220,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0663,讓呼吸發出聲音來,00:09:32.040,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L0663,好像看到了整个盆底肌肉的颜色,00:42:07.140,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L0663,老師再來一個冥想,01:14:02.340,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0664,然后是在蓝星老师推荐我去上贝拉老师的课程,00:03:08.940,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L0664,然后我们还有冥想,00:09:14.340,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0664,不需要刻意地去呼吸,00:13:20.340,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0664,哈泡泡走按摩特别舒服,01:16:55.580,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0665,那么我们的课程是可以这样实时的在线,00:00:56.420,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L0665,欢迎大家来到林能源气私密瑜伽的七天PCG动力训练营,00:01:23.180,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0665,我给大家在麦伦呼吸的过程当中,00:04:45.420,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0665,所以如果大家可以经常去按摩这里,00:27:12.680,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L0665,就是我们的莲花冥想,00:53:16.990,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0666,呼吸和身体不同的位置,00:38:50.100,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0668,开始我们今天的正式的训练课程,00:00:50.150,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0668,包括我们的第一堂麦龙呼吸的课程,00:01:20.690,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L0668,晚上就练我们的梁花冥想,01:15:22.360,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0669,我们的课程即将开始,00:01:32.260,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L0669,灵能元气私密瑜伽,00:02:54.740,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0669,麦伦呼吸是一个比较静态的过程,00:03:09.740,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L0669,接下来我们要做一个冥想练习,00:54:41.270,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L0671,你看我都是經過私密瑜伽,00:05:35.810,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0671,要用呼吸來吹也好呀,00:48:02.490,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0671,上過我的叮叮按摩操對不對,01:02:26.180,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0672,我的课程一定要偷偷听,00:03:41.930,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L0672,能来到男性私密瑜伽,00:12:31.930,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0672,呼吸来去给你同频,00:47:14.370,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0672,你们先把叮叮按摩操,01:01:22.370,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0673,来到情趣女王的福利课程,00:00:41.230,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0673,嗯 叮叮的按摩操,00:53:30.330,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L0673,来 学过私密瑜伽的几个人,01:09:30.900,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0673,再加上呼吸的感觉,01:31:17.900,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0674,想要充分的給它按摩,00:26:02.690,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L0674,再加上私密瑜伽的課程,00:27:33.990,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0674,用呼吸來用這些油,00:55:45.740,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L0676,早一点来练习私密瑜伽,00:07:44.120,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0676,就是我的课程叫情趣女王,00:08:52.120,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0676,到美容院去按摩身体,00:32:27.120,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0677,《情趣女王》第五天的课程,00:00:23.900,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0677,让音乐给大家做一个按摩好不好,00:02:10.900,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L0677,所以我们私密瑜伽中,00:35:56.680,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0679,是我们情趣女王的第三节课程,00:03:07.240,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0679,所以我们也可以通过呼吸,00:16:50.710,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L0679,在私密瑜伽的过程中,00:16:52.710,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L0679,或者比较一些冥想的音乐,00:41:11.790,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L0679,去按摩对方的身体,00:55:18.160,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L0680,欢迎大家来到琴区女王的课程,00:00:47.710,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L0680,没有上过我们私密瑜伽的,00:02:57.780,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L0680,你要呼吸 要发出声音来,00:28:07.260,从课程原文上下文提取，需人工补充准确定义,needs_human_review
