lesson_id,source_path,file_name,extension,file_type,duration,duration_seconds,size_bytes,size_mb,last_write_time,has_transcript,transcript_source,process_status,notes,audio_codec,video_codec,width,height
L0497,\\192.168.10.102\市场营销中心\品牌部\所有课程\全新19.9课程素材\特写机位\C7825.MP4,C7825.MP4,.mp4,video,00:08:48.528,528.528,3758542175,3584.43,2023-12-03 16:57:41,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0498,\\192.168.10.102\市场营销中心\品牌部\所有课程\全新19.9课程素材\特写机位\C7826.MP4,C7826.MP4,.mp4,video,00:00:02.002,2.002,33690931,32.13,2023-12-03 16:58:59,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0499,\\192.168.10.102\市场营销中心\品牌部\所有课程\全新19.9课程素材\特写机位\C7827.MP4,C7827.MP4,.mp4,video,00:18:16.595,1096.595,7818988431,7456.77,2023-12-03 17:18:44,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0500,\\192.168.10.102\市场营销中心\品牌部\所有课程\全新19.9课程素材\特写机位\C7828.MP4,C7828.MP4,.mp4,video,00:06:17.377,377.377,2718265916,2592.34,2023-12-03 17:41:42,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0501,\\192.168.10.102\市场营销中心\品牌部\所有课程\全新19.9课程素材\特写机位\C7829.MP4,C7829.MP4,.mp4,video,00:03:56.737,236.737,1711550344,1632.26,2023-12-03 17:46:27,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0502,\\192.168.10.102\市场营销中心\品牌部\所有课程\全新19.9课程素材\特写机位\C7830.MP4,C7830.MP4,.mp4,video,00:03:43.223,223.223,1610879108,1536.25,2023-12-03 19:39:39,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0503,\\192.168.10.102\市场营销中心\品牌部\所有课程\全新19.9课程素材\特写机位\C7831.MP4,C7831.MP4,.mp4,video,00:00:10.511,10.511,100804716,96.13,2023-12-03 19:40:22,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0504,\\192.168.10.102\市场营销中心\品牌部\所有课程\全新19.9课程素材\特写机位\C7832.MP4,C7832.MP4,.mp4,video,00:00:29.529,29.529,235033618,224.15,2023-12-03 19:50:53,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0505,\\192.168.10.102\市场营销中心\品牌部\所有课程\全新19.9课程素材\特写机位\C7833.MP4,C7833.MP4,.mp4,video,00:11:05.164,665.164,4765271347,4544.52,2023-12-03 20:03:00,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0506,\\192.168.10.102\市场营销中心\品牌部\所有课程\全阶段\第一阶段\第一阶段第三天带练(1).mp4,第一阶段第三天带练(1).mp4,.mp4,video,01:24:17.747,5057.747,1487407956,1418.5,2025-11-24 22:41:58,false,,pending_asr,,aac,h264,960,480
L0507,\\192.168.10.102\市场营销中心\品牌部\所有课程\全阶段\第一阶段\第一阶段第二天(1).mp4,第一阶段第二天(1).mp4,.mp4,video,01:27:27.454,5247.454,1391701261,1327.23,2025-11-24 22:12:34,false,,pending_asr,,aac,h264,960,480
L0508,\\192.168.10.102\市场营销中心\品牌部\所有课程\全阶段\第一阶段\第三天早课.mp4,第三天早课.mp4,.mp4,video,02:13:25.557,8005.557,490526709,467.8,2025-11-24 21:47:21,false,,pending_asr,,aac,h264,2160,1080
L0509,\\192.168.10.102\市场营销中心\品牌部\所有课程\全阶段\第一阶段\第三课脏腑提升.mp4,第三课脏腑提升.mp4,.mp4,video,00:15:38.411,938.411,1260432399,1202.04,2025-11-24 22:05:46,false,,pending_asr,,aac,h264,1920,1080
L0510,\\192.168.10.102\市场营销中心\品牌部\所有课程\全阶段\第一阶段\第二天早课.mp4,第二天早课.mp4,.mp4,video,01:57:17.892,7037.892,434501760,414.37,2025-11-24 22:12:05,false,,pending_asr,,aac,h264,2160,1080
L0511,\\192.168.10.102\市场营销中心\品牌部\所有课程\全阶段\第一阶段\第二课内丹呼吸法.mp4,第二课内丹呼吸法.mp4,.mp4,video,00:20:38.506,1238.506,1607392252,1532.93,2025-11-24 22:30:16,false,,pending_asr,,aac,h264,1920,1080
L0512,\\192.168.10.102\市场营销中心\品牌部\所有课程\全阶段\第一阶段\第五天早课.mp4,第五天早课.mp4,.mp4,video,02:11:18.911,7878.911,436805942,416.57,2025-11-24 21:58:27,false,,pending_asr,,aac,h264,2160,1080
L0513,\\192.168.10.102\市场营销中心\品牌部\所有课程\全阶段\第一阶段\第六天早课.mp4,第六天早课.mp4,.mp4,video,02:07:39.784,7659.784,444892772,424.28,2025-11-24 21:54:27,false,,pending_asr,,aac,h264,2160,1080
L0514,\\192.168.10.102\市场营销中心\品牌部\所有课程\全阶段\第一阶段\第四天早课.mp4,第四天早课.mp4,.mp4,video,02:00:34.712,7234.712,432542145,412.5,2025-11-24 21:48:50,false,,pending_asr,,aac,h264,2160,1080
L0515,\\192.168.10.102\市场营销中心\品牌部\所有课程\全阶段\第一阶段\第四课盆腔吐纳功.mp4,第四课盆腔吐纳功.mp4,.mp4,video,00:21:15.634,1275.634,1989125849,1896.98,2025-11-24 22:46:17,false,,pending_asr,,aac,h264,1920,1080
L0516,\\192.168.10.102\市场营销中心\品牌部\所有课程\全阶段\第二阶段\灵动八爪鱼.mp4,灵动八爪鱼.mp4,.mp4,video,00:24:56.317,1496.317,2662728385,2539.38,2025-11-24 23:11:31,false,,pending_asr,,aac,h264,1920,1080
L0517,\\192.168.10.102\市场营销中心\品牌部\所有课程\全阶段\第二阶段\玩趣女王-活色生香2023-03-08224612.mp4,玩趣女王-活色生香2023-03-08224612.mp4,.mp4,video,03:11:59.663,11519.663,5438535548,5186.59,2025-11-24 23:30:45,false,,pending_asr,,aac,h264,1920,1080
L0518,\\192.168.10.102\市场营销中心\品牌部\所有课程\全阶段\第二阶段\蝴蝶飞.mp4,蝴蝶飞.mp4,.mp4,video,00:17:59.533,1079.533,1920641442,1831.67,2025-11-24 23:12:48,false,,pending_asr,,aac,h264,1920,1080
L0519,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\001_WC-EditVideo_15(2).MP4,001_WC-EditVideo_15(2).MP4,.mp4,video,00:00:30.021,30.021,7174252,6.84,2025-11-23 17:48:19,false,,pending_asr,,aac,h264,888,486
L0520,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\001_WC-EditVideo_16(2).MP4,001_WC-EditVideo_16(2).MP4,.mp4,video,00:00:22.700,22.7,4840757,4.62,2025-11-23 17:53:04,false,,pending_asr,,aac,h264,1072,592
L0521,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\001_WC-EditVideo_17(2).MP4,001_WC-EditVideo_17(2).MP4,.mp4,video,00:00:22.000,22.0,5394767,5.14,2025-11-23 17:50:57,false,,pending_asr,,aac,h264,720,960
L0522,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\1F50849D-4FAA-4D94-940C-AB6BC574D396(1).mp4,1F50849D-4FAA-4D94-940C-AB6BC574D396(1).mp4,.mp4,video,00:00:30.020,30.02,6008299,5.73,2025-11-23 17:48:08,false,,pending_asr,,aac,h264,720,960
L0523,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\7D8EB55F-8040-4E10-BBAF-C3DD1BAD6FEB(1).mp4,7D8EB55F-8040-4E10-BBAF-C3DD1BAD6FEB(1).mp4,.mp4,video,00:00:30.033,30.033,8384919,8,2025-11-23 17:51:33,false,,pending_asr,,aac,h264,960,544
L0524,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\12月7日(1).mp4,12月7日(1).mp4,.mp4,video,00:00:59.002,59.002,74227340,70.79,2025-11-23 17:48:05,false,,pending_asr,,aac,h264,1080,1080
L0525,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\75B2F81A-9CCB-4DDF-9991-E470FDBF49D2(1).mp4,75B2F81A-9CCB-4DDF-9991-E470FDBF49D2(1).mp4,.mp4,video,00:00:21.933,21.933,4226336,4.03,2025-11-23 17:53:10,false,,pending_asr,,aac,h264,1280,720
L0526,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\365课程介绍(2).mp4,365课程介绍(2).mp4,.mp4,video,00:11:40.767,700.767,1242470513,1184.91,2025-11-23 18:12:34,false,,pending_asr,,aac,h264,1920,1080
L0527,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\1570(2).MP4,1570(2).MP4,.mp4,video,00:01:38.935,98.935,11615255,11.08,2025-11-23 17:48:13,false,,pending_asr,,aac,h264,960,448
L0528,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\E1AB50C6-7CAF-434A-9DEE-8968AAF0C11D(1).mp4,E1AB50C6-7CAF-434A-9DEE-8968AAF0C11D(1).mp4,.mp4,video,00:00:30.000,30.0,7631810,7.28,2025-11-23 17:53:07,false,,pending_asr,,aac,h264,720,720
L0529,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\七天果冻臀电臀舞总复习.mp4,七天果冻臀电臀舞总复习.mp4,.mp4,video,01:51:39.379,6699.379,571470448,545,2025-11-23 18:09:28,false,,pending_asr,,aac,h264,2160,1080
L0530,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\第一天跟练(2).mp4,第一天跟练(2).mp4,.mp4,video,01:10:13.845,4213.845,219365136,209.2,2025-11-23 17:52:15,false,,pending_asr,,aac,h264,2160,1080
L0531,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\第七天早课.mp4,第七天早课.mp4,.mp4,video,01:58:32.360,7112.36,507753805,484.23,2025-11-23 18:12:30,false,,pending_asr,,aac,h264,2160,1080
L0532,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\第三天跟练(2).mp4,第三天跟练(2).mp4,.mp4,video,01:12:53.112,4373.112,345196213,329.2,2025-11-23 17:50:54,false,,pending_asr,,aac,h264,2160,1080
L0533,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\第二天跟练(2).mp4,第二天跟练(2).mp4,.mp4,video,01:07:48.645,4068.645,231780401,221.04,2025-11-23 17:53:01,false,,pending_asr,,aac,h264,2160,1080
L0534,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\7天\第四天跟练(2).mp4,第四天跟练(2).mp4,.mp4,video,00:58:49.446,3529.446,159392677,152.01,2025-11-23 17:47:35,false,,pending_asr,,aac,h264,2160,1080
L0535,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\21天\001_WC-EditVideo_1(2).MP4,001_WC-EditVideo_1(2).MP4,.mp4,video,00:00:24.800,24.8,10937132,10.43,2025-11-23 15:12:00,false,,pending_asr,,aac,h264,1280,720
L0536,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\21天\21天全阶段第一阶段第三节答疑.mp4,21天全阶段第一阶段第三节答疑.mp4,.mp4,video,00:39:56.048,2396.048,3891199684,3710.94,2025-11-23 14:56:29,false,,pending_asr,,aac,h264,1080,2208
L0537,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\21天\21天全阶段第一阶段第五节性感野猫式私密开花.mp4,21天全阶段第一阶段第五节性感野猫式私密开花.mp4,.mp4,video,02:08:52.106,7732.106,4570207743,4358.49,2025-11-23 15:46:31,false,,pending_asr,,aac,h264,938,1920
L0538,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\21天\21天高级研修班第二阶段第一节昆达里尼抖动.mp4,21天高级研修班第二阶段第一节昆达里尼抖动.mp4,.mp4,video,01:22:20.800,4940.8,4669269746,4452.96,2025-11-23 15:06:06,false,,pending_asr,,aac,h264,1080,1920
L0539,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\21天\21天高级研修班第二阶段第七节回春功.mp4,21天高级研修班第二阶段第七节回春功.mp4,.mp4,video,01:29:26.333,5366.333,4543669226,4333.18,2025-11-23 15:32:04,false,,pending_asr,,aac,h264,938,1920
L0540,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\21天\20210205.mp4,20210205.mp4,.mp4,video,00:00:14.400,14.4,42719090,40.74,2025-11-23 15:08:33,false,,pending_asr,,aac,h264,1920,1080
L0541,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\21天\C1059.mp4,C1059.mp4,.mp4,video,00:04:57.914,297.914,393039116,374.83,2025-11-23 15:11:32,false,,pending_asr,,aac,h264,1920,1080
L0542,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\21天\F375FA22-70E1-450F-B6A8-A6967C7C8B0E(2).mp4,F375FA22-70E1-450F-B6A8-A6967C7C8B0E(2).mp4,.mp4,video,00:00:30.267,30.267,202345577,192.97,2025-11-23 15:04:49,false,,pending_asr,,aac,h264,3840,2160
L0543,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\21天\合集.mp4,合集.mp4,.mp4,video,00:04:59.966,299.966,384491967,366.68,2025-11-23 15:35:38,false,,pending_asr,,aac,h264,1920,1080
L0544,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\21天\提升班(1)(1)(3).mp4,提升班(1)(1)(3).mp4,.mp4,video,00:03:52.249,232.249,300605481,286.68,2025-11-23 14:37:11,false,,pending_asr,,aac,h264,1920,1080
L0545,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\21天\灵能元炁私密瑜伽介绍_视频上传(3).mp4,灵能元炁私密瑜伽介绍_视频上传(3).mp4,.mp4,video,00:05:37.600,337.6,14339292,13.68,2025-11-23 14:32:40,false,,pending_asr,,aac,h264,1920,1080
L0546,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\21天\认识你的PC爱情肌_视频上传.mp4,认识你的PC爱情肌_视频上传.mp4,.mp4,video,00:04:28.640,268.64,14167905,13.51,2025-11-23 14:32:35,false,,pending_asr,,aac,h264,1920,1080
L0547,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\21天\阿卡西视频修改版(2).MP4,阿卡西视频修改版(2).MP4,.mp4,video,00:02:20.633,140.633,342668316,326.79,2025-11-23 15:08:17,false,,pending_asr,,aac,h264,1920,1014
L0548,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20210813193134-982994367-recording-1(1).mp4,TM-20210813193134-982994367-recording-1(1).mp4,.mp4,video,01:50:10.840,6610.84,308614888,294.32,2025-11-21 19:21:32,false,,pending_asr,,aac,h264,2160,1080
L0549,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221021063421-98126599371-recording-1.mp4,TM-20221021063421-98126599371-recording-1.mp4,.mp4,video,01:30:29.312,5429.312,378635768,361.1,2025-11-22 18:20:36,false,,pending_asr,,aac,h264,2160,1080
L0550,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221022063342-98126599371-recording-1.mp4,TM-20221022063342-98126599371-recording-1.mp4,.mp4,video,01:24:30.645,5070.645,390668298,372.57,2025-11-22 16:05:54,false,,pending_asr,,aac,h264,2160,1080
L0551,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221121063604-81361776284-recording-1.mp4,TM-20221121063604-81361776284-recording-1.mp4,.mp4,video,01:33:59.608,5639.608,408773913,389.84,2025-11-22 17:20:31,false,,pending_asr,,aac,h264,2160,1080
L0552,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221122064108-81361776284-recording-1.mp4,TM-20221122064108-81361776284-recording-1.mp4,.mp4,video,01:54:00.912,6840.912,536500628,511.65,2026-01-20 19:23:32,false,,pending_asr,,aac,h264,2160,1080
L0553,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221123063813-81361776284-recording-1.mp4,TM-20221123063813-81361776284-recording-1.mp4,.mp4,video,01:29:24.979,5364.979,403025677,384.36,2025-11-22 18:07:31,false,,pending_asr,,aac,h264,2160,1080
L0554,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221124064112-81361776284-recording-1.mp4,TM-20221124064112-81361776284-recording-1.mp4,.mp4,video,01:30:25.245,5425.245,397349083,378.94,2025-11-22 17:28:08,false,,pending_asr,,aac,h264,2160,1080
L0555,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221125063611-81361776284-recording-1.mp4,TM-20221125063611-81361776284-recording-1.mp4,.mp4,video,01:28:30.845,5310.845,314519044,299.95,2025-11-22 18:03:15,false,,pending_asr,,aac,h264,2160,1080
L0556,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221126064344-81361776284-recording-1.mp4,TM-20221126064344-81361776284-recording-1.mp4,.mp4,video,01:29:21.246,5361.246,371369234,354.17,2025-11-22 17:27:36,false,,pending_asr,,aac,h264,2160,1080
L0557,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221127062839-107168429-recording-1.mp4,TM-20221127062839-107168429-recording-1.mp4,.mp4,video,02:00:47.580,7247.58,479921049,457.69,2025-11-22 18:05:42,false,,pending_asr,,aac,h264,2160,1080
L0558,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221130065413-81361776284-recording-1.mp4,TM-20221130065413-81361776284-recording-1.mp4,.mp4,video,01:28:20.780,5300.78,406406324,387.58,2025-11-22 16:53:26,false,,pending_asr,,aac,h264,2160,1080
L0559,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221130153759-255485251-recording-1.mp4,TM-20221130153759-255485251-recording-1.mp4,.mp4,video,02:32:14.269,9134.269,411016717,391.98,2025-11-22 18:18:46,false,,pending_asr,,aac,h264,2160,1080
L0560,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221201065010-81361776284-recording-1.mp4,TM-20221201065010-81361776284-recording-1.mp4,.mp4,video,02:18:19.595,8299.595,603183488,575.24,2025-11-22 16:29:30,false,,pending_asr,,aac,h264,2160,1080
L0561,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221202064850-81361776284-recording-1.mp4,TM-20221202064850-81361776284-recording-1.mp4,.mp4,video,01:46:55.535,6415.535,427236781,407.44,2025-11-22 16:17:04,false,,pending_asr,,aac,h264,2160,1080
L0562,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221204065444-81361776284-recording-1.mp4,TM-20221204065444-81361776284-recording-1.mp4,.mp4,video,01:36:47.072,5807.072,334596104,319.1,2025-11-22 15:54:26,false,,pending_asr,,aac,h264,2160,1080
L0563,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221205064412-81361776284-recording-1.mp4,TM-20221205064412-81361776284-recording-1.mp4,.mp4,video,01:27:09.979,5229.979,287221739,273.92,2025-11-21 21:09:43,false,,pending_asr,,aac,h264,2160,1080
L0564,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221206064702-81361776284-recording-1.mp4,TM-20221206064702-81361776284-recording-1.mp4,.mp4,video,01:24:13.696,5053.696,336200151,320.63,2025-11-21 22:06:13,false,,pending_asr,,aac,h264,2160,1080
L0565,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221208064601-81361776284-recording-1.mp4,TM-20221208064601-81361776284-recording-1.mp4,.mp4,video,01:31:18.944,5478.944,337999678,322.34,2025-11-22 16:12:01,false,,pending_asr,,aac,h264,2160,1080
L0566,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221209062307-81361776284-recording-1.mp4,TM-20221209062307-81361776284-recording-1.mp4,.mp4,video,01:33:13.579,5593.579,308111750,293.84,2025-11-22 15:07:17,false,,pending_asr,,aac,h264,2160,1080
L0567,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\22年早课录制\TM-20221210064850-81361776284-recording-1.mp4,TM-20221210064850-81361776284-recording-1.mp4,.mp4,video,01:35:36.672,5736.672,337188721,321.57,2025-11-22 18:15:51,false,,pending_asr,,aac,h264,2160,1080
L0568,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\398\398第5节.mp4,398第5节.mp4,.mp4,video,00:05:52.667,352.667,623406824,594.53,2025-11-22 17:38:16,false,,pending_asr,,aac,h264,1920,1080
