session_id,semantic_event_id,start_ms,end_ms,observed_action,facial_expression,gaze_target,body_posture,hand_gesture,courseware_interaction,action_observation_status,action_confidence,speaking_rate_chars_per_sec,pause_before_ms,pause_after_ms,prosody_label,volume_change,prosody_status,evidence_ref,completion_status
latest_live_02,latest_live_02-SEM0123-000003357880,3357880,3383490,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.55,315.7,361.4,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0124-000003383930,3383930,3409570,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.8,390,310,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0125-000003409690,3409690,3434030,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.34,332,356,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0126-000003434270,3434270,3441930,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,8.18,365,505,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0127-000003442730,3442730,3454810,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.15,370,230,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0128-000003455050,3455050,3491470,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.42,335,365,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0129-000003491830,3491830,3505170,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.78,425,405,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0130-000003505450,3505450,3515690,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.87,320,290,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0131-000003515850,3515850,3529690,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.46,450,460,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0132-000003529890,3529890,3539940,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.87,292.5,322.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0133-000003540260,3540260,3569980,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.28,293.3,343.3,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0134-000003570600,3570600,3591440,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.6,284,184,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0135-000003591560,3591560,3604800,holding a pink pelvic floor muscle trainer and gesturing while speaking.,engaged and informative,camera/audience,standing,using both hands to demonstrate with the trainer,none,observed_by_qwen_vl_window,0.98,6.44,540,530,clear_and_educational,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0013_qwen-vl-plus.json,passed
latest_live_02,latest_live_02-SEM0136-000003604880,3604880,3626230,holding a pink pelvic floor muscle trainer and gesturing while speaking.,engaged and informative,camera/audience,standing,using both hands to demonstrate with the trainer,none,observed_by_qwen_vl_window,0.98,7.09,217.5,217.5,clear_and_educational,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0013_qwen-vl-plus.json,passed
latest_live_02,latest_live_02-SEM0137-000003626310,3626310,3655680,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.1,302.5,362.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0138-000003656000,3656000,3682320,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.59,360,395,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0139-000003682780,3682780,3705980,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.57,355,320,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0140-000003706300,3706300,3728870,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.16,346,322,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0141-000003729070,3729070,3757770,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.22,708,708,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0142-000003757970,3757970,3766170,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.79,190,200,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0143-000003766410,3766410,3780260,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.29,282.5,312.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0144-000003780620,3780620,3800180,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.75,280,345,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0145-000003800800,3800800,3818560,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.39,366.7,3793.3,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0146-000003829460,3829460,3842500,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.87,3025,400,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0147-000003842900,3842900,3894600,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.0,304.4,304.4,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0148-000003895000,3895000,3916830,raising right hand repeatedly in pointing/illustrating motion,"animated, mouth open mid-speech","slightly off-camera, possibly toward monitor or co-host","seated upright, leaning forward slightly","right index finger extended upward, then sweeping motion",none observed,observed_by_qwen_vl_window,0.95,6.43,430,420,"energetic, persuasive",not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0014_qwen3-vl-plus.json,passed
latest_live_02,latest_live_02-SEM0149-000003917190,3917190,3954470,raising right hand repeatedly in pointing/illustrating motion,"animated, mouth open mid-speech","slightly off-camera, possibly toward monitor or co-host","seated upright, leaning forward slightly","right index finger extended upward, then sweeping motion",none observed,observed_by_qwen_vl_window,0.95,6.03,360,497.1,"energetic, persuasive",not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0014_qwen3-vl-plus.json,passed
latest_live_02,latest_live_02-SEM0150-000003955790,3955790,3964990,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.39,560,310,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0151-000003965310,3965310,3979670,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.13,280,250,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0152-000003979870,3979870,3998180,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.33,507.5,557.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0153-000003998580,3998580,4033020,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,4.17,560,907.5,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0154-000004034810,4034810,4091800,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,3.31,1475,1195,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0155-000004092470,4092470,4145650,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.96,315,256.7,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0156-000004145970,4145970,4196550,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.69,250.7,253.3,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_02,latest_live_02-SEM0157-000004196910,4196910,4215380,speaking and gesturing,engaged and informative,camera/audience,standing,pointing and open-palm gestures,none,observed_by_qwen_vl_window,0.95,6.51,367.5,387.5,clear_and_focused,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0015_qwen-vl-plus.json,passed
latest_live_02,latest_live_02-SEM0158-000004215820,4215820,4242540,speaking and gesturing,engaged and informative,camera/audience,standing,pointing and open-palm gestures,none,observed_by_qwen_vl_window,0.95,6.41,340,310,clear_and_focused,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0015_qwen-vl-plus.json,passed
