priority_rank,priority_score,session_id,review_item_id,related_event_id,related_comment_id,start_ms,timecode,risk_type,review_reason,evidence_refs,current_ai_status,suggested_review_action,completion_status
197,82,latest_live_01,MR-REPLY-latest_live_01-RPLY00036,latest_live_01-SEM0209-000005120480,latest_live_01-COM00036,5100000,01:25:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
198,82,latest_live_01,MR-REPLY-latest_live_01-RPLY00037,latest_live_01-SEM0209-000005120480,latest_live_01-COM00037,5100000,01:25:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
199,82,latest_live_01,MR-REPLY-latest_live_01-RPLY00038,latest_live_01-SEM0216-000005387710,latest_live_01-COM00038,5400000,01:30:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
200,82,latest_live_01,MR-REPLY-latest_live_01-RPLY00039,latest_live_01-SEM0230-000005692080,latest_live_01-COM00039,5700000,01:35:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
201,82,latest_live_01,MR-REPLY-latest_live_01-RPLY00040,latest_live_01-SEM0230-000005692080,latest_live_01-COM00040,5700000,01:35:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
202,82,latest_live_01,MR-REPLY-latest_live_01-RPLY00041,latest_live_01-SEM0230-000005692080,latest_live_01-COM00041,5700000,01:35:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
203,82,latest_live_01,MR-REPLY-latest_live_01-RPLY00042,latest_live_01-SEM0230-000005692080,latest_live_01-COM00042,5700000,01:35:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
204,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00043,latest_live_02-SEM0001-000000003880,latest_live_02-COM00001,0,00:00:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
205,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00044,latest_live_02-SEM0001-000000003880,latest_live_02-COM00002,0,00:00:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
206,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00045,latest_live_02-SEM0012-000000285940,latest_live_02-COM00003,300000,00:05:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
207,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00046,latest_live_02-SEM0012-000000285940,latest_live_02-COM00004,300000,00:05:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
208,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00047,latest_live_02-SEM0024-000000594790,latest_live_02-COM00005,600000,00:10:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
209,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00048,latest_live_02-SEM0024-000000594790,latest_live_02-COM00006,600000,00:10:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
210,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00049,latest_live_02-SEM0032-000000981050,latest_live_02-COM00007,900000,00:15:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
211,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00050,latest_live_02-SEM0041-000001188890,latest_live_02-COM00008,1200000,00:20:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
212,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00051,latest_live_02-SEM0041-000001188890,latest_live_02-COM00009,1200000,00:20:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
213,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00052,latest_live_02-SEM0056-000001507740,latest_live_02-COM00010,1500000,00:25:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
214,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00053,latest_live_02-SEM0056-000001507740,latest_live_02-COM00011,1500000,00:25:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
215,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00054,latest_live_02-SEM0089-000002405140,latest_live_02-COM00012,2400000,00:40:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
216,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00055,latest_live_02-SEM0113-000002993010,latest_live_02-COM00013,3000000,00:50:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
217,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00056,latest_live_02-SEM0122-000003338590,latest_live_02-COM00014,3300000,00:55:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
218,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00057,latest_live_02-SEM0122-000003338590,latest_live_02-COM00015,3300000,00:55:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
219,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00058,latest_live_02-SEM0122-000003338590,latest_live_02-COM00016,3300000,00:55:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
220,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00059,latest_live_02-SEM0122-000003338590,latest_live_02-COM00017,3300000,00:55:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
221,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00060,latest_live_02-SEM0136-000003604880,latest_live_02-COM00018,3600000,01:00:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
222,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00061,latest_live_02-SEM0136-000003604880,latest_live_02-COM00019,3600000,01:00:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,insufficient_source_evidence,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
223,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00062,latest_live_02-SEM0148-000003895000,latest_live_02-COM00020,3900000,01:05:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
224,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00063,latest_live_02-SEM0148-000003895000,latest_live_02-COM00021,3900000,01:05:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
225,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00064,latest_live_02-SEM0148-000003895000,latest_live_02-COM00022,3900000,01:05:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
226,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00065,latest_live_02-SEM0148-000003895000,latest_live_02-COM00023,3900000,01:05:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
227,82,latest_live_02,MR-REPLY-latest_live_02-RPLY00066,latest_live_02-SEM0157-000004196910,latest_live_02-COM00024,4200000,01:10:00,comment_reply_causality,评论可见但直接回复因果不足，禁止自动写成 direct reply。,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,topic_related_not_causal,同时回看评论出现窗口和候选回复窗口，人工判 direct/topic_only/unanswered。,partial
