lesson_id,file_name,file_type,duration,source_path,status,segments,elapsed_seconds,error
L0619,听她说——澜心闺蜜私房话第五期(1).mp4,video,01:54:37.733,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\听她说\听她说——澜心闺蜜私房话第五期(1).mp4,completed,3528,729.608,
L0620,听她说——澜心闺蜜私房话第五期.mp4,video,02:06:34.900,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\听她说\听她说——澜心闺蜜私房话第五期.mp4,completed,3466,807.146,
L0621,私密瑜伽向光而行——第八期听她说.mp4,video,02:28:09.388,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\听她说\私密瑜伽向光而行——第八期听她说.mp4,completed,4223,952.809,
L0622,0627期分享-澜心老师.mp4,video,00:52:16.700,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\听她说合集\0627期分享-澜心老师.mp4,completed,1685,357.861,
L0623,喜乐分享片段.mp4,video,00:12:02.744,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\听她说合集\喜乐分享片段.mp4,completed,246,69.839,
L0624,心如止水分享片段.mp4,video,00:12:06.506,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\听她说合集\心如止水分享片段.mp4,completed,327,77.247,
L0625,晓楠分享完整.mp4,video,00:13:29.300,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\听她说合集\晓楠分享完整.mp4,completed,297,68.666,
L0626,开场舞蹈回春宫.mp4,video,00:23:11.640,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\回春功\开场舞蹈回春宫.mp4,completed,943,157.086,
L0627,第8课 回春功.mp4,video,00:08:19.250,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\回春功\第8课 回春功.mp4,completed,181,53.128,
L0628,性感流动 第2天.mp4,video,01:07:13.216,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动 第2天.mp4,completed_reused,1142,0,
L0629,性感流动 第4天.mp4,video,01:10:06.405,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动 第4天.mp4,completed_reused,1348,0,
L0630,性感流动三阶第1课2021-12-12213055.mp4,video,00:43:23.398,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动三阶第1课2021-12-12213055.mp4,completed,894,218.032,
L0631,性感流动二阶 第7课2021-11-16mp4.mp4,video,00:44:41.918,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动二阶 第7课2021-11-16mp4.mp4,completed,966,182.791,
L0632,性感流动二阶 第7课2021-11-17210647(1).mp4,video,00:53:54.968,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动二阶 第7课2021-11-17210647(1).mp4,completed,1123,173.803,
L0633,性感流动二阶段第3课2021-11-12210224(1).mp4,video,00:43:54.585,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动二阶段第3课2021-11-12210224(1).mp4,completed,870,151.794,
L0634,性感流动二阶段第六课2021-11-15205955(1).mp4,video,00:48:23.878,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动二阶段第六课2021-11-15205955(1).mp4,completed,937,179.418,
L0635,性感流动二阶第2课2021-11-11205251.mp4,video,00:46:26.208,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动二阶第2课2021-11-11205251.mp4,completed,948,160.699,
L0636,性感流动二阶第5课2021-11-14210037(1).mp4,video,00:52:02.432,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动二阶第5课2021-11-14210037(1).mp4,completed,1179,184.553,
L0637,性感流动第1天2021-10-21.mp4,video,00:50:33.462,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第1天2021-10-21.mp4,completed,481,213.35,
L0638,性感流动第1天.mp4,video,01:23:26.368,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第1天.mp4,completed_reused,1974,0,
L0639,性感流动第2天2021-10-22205540.mp4,video,00:50:32.154,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第2天2021-10-22205540.mp4,completed,884,151.807,
L0640,性感流动第2课2021-12-13.mp4,video,00:46:37.617,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第2课2021-12-13.mp4,completed,882,181.978,
L0641,性感流动第3天2021-10-23205402.mp4,video,00:48:11.750,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第3天2021-10-23205402.mp4,completed,868,167.866,
L0642,性感流动第3天.mp4,video,01:08:42.166,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第3天.mp4,completed_reused,1072,0,
L0643,性感流动第5天2021-10-25204945.mp4,video,00:46:08.893,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第5天2021-10-25204945.mp4,completed,954,154.86,
L0644,性感流动第5天.mp4,video,01:02:03.308,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第5天.mp4,completed_reused,1089,0,
L0645,性感流动第5课2021-12-17210446.mp4,video,00:51:30.488,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第5课2021-12-17210446.mp4,completed,997,164.522,
L0646,性感流动第6天2021-10-26205125.mp4,video,00:46:38.999,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第6天2021-10-26205125.mp4,completed,1100,158.093,
L0647,性感流动第6天.mp4,video,01:10:53.312,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第6天.mp4,completed_reused,1391,0,
L0648,性感流动第7天2021-10-27210510.mp4,video,00:59:19.261,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第7天2021-10-27210510.mp4,completed,1353,231.162,
L0649,性感流动第7天.mp4,video,01:23:16.273,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第7天.mp4,completed_reused,1290,0,
L0650,性感流动第7课2021-12-18211032.mp4,video,00:59:50.188,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第7课2021-12-18211032.mp4,completed,1184,197.023,
L0651,性感流动第四课2021-12-15211737.mp4,video,00:59:55.180,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性感流动\性感流动第四课2021-12-15211737.mp4,completed,846,210.262,
L0652,0710早课-性能量唤醒-安妮老师2024-07-10073617.mp4,video,00:57:35.900,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\0710早课-性能量唤醒-安妮老师2024-07-10073617.mp4,completed,1516,340.91,
L0653,0710晚课-性能量唤醒-沐洋老师2024-07-10212541.mp4,video,01:25:38.611,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\0710晚课-性能量唤醒-沐洋老师2024-07-10212541.mp4,completed,2726,496.522,
L0654,0711早课-性能量唤醒-安妮老师2024-07-11073518.mp4,video,01:04:41.540,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\0711早课-性能量唤醒-安妮老师2024-07-11073518.mp4,completed,1710,354.001,
L0655,0711晚课-性能量唤醒-沐洋老师2024-07-11212809.mp4,video,01:23:24.759,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\0711晚课-性能量唤醒-沐洋老师2024-07-11212809.mp4,completed,2204,535.316,
L0656,0803早课-性能量唤醒-安妮老师2024-08-03074948.mp4,video,01:18:23.101,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\0803早课-性能量唤醒-安妮老师2024-08-03074948.mp4,completed,1920,510.071,
L0657,0804早课-性能量唤醒-安妮老师2024-08-04075047.mp4,video,01:18:45.222,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\0804早课-性能量唤醒-安妮老师2024-08-04075047.mp4,completed,2062,504.081,
L0658,0910早课-性能量唤醒-安妮老师2024-09-10074857.mp4,video,01:17:15.068,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\0910早课-性能量唤醒-安妮老师2024-09-10074857.mp4,completed,1902,551.236,
L0659,0910晚课-性能量唤醒-沐洋老师2024-09-10213843.mp4,video,01:39:39.929,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\0910晚课-性能量唤醒-沐洋老师2024-09-10213843.mp4,completed,2537,498.649,
L0660,0911早课-性能量唤醒-安妮老师2024-09-11073741.mp4,video,01:05:54.496,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\0911早课-性能量唤醒-安妮老师2024-09-11073741.mp4,completed,1795,508.533,
L0661,1020早课-性能量唤醒-安妮老师2024-10-20082444.mp4,video,01:22:14.629,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\1020早课-性能量唤醒-安妮老师2024-10-20082444.mp4,completed,2224,498.625,
L0662,1020晚课-性能量唤醒-沐洋老师2024-10-20220001.mp4,video,01:59:46.790,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\1020晚课-性能量唤醒-沐洋老师2024-10-20220001.mp4,completed,2487,490.222,
L0663,1021早课-性能量唤醒-安妮老师2024-10-21083640.mp4,video,01:36:31.281,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\1021早课-性能量唤醒-安妮老师2024-10-21083640.mp4,completed,2097,501.619,
L0664,1021晚课-性能量唤醒-沐洋老师2024-10-21220439.mp4,video,02:04:36.301,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\1021晚课-性能量唤醒-沐洋老师2024-10-21220439.mp4,completed,2405,492.323,
L0665,DAY1;性能量唤醒2020-03-27161218(2).mp4,video,01:13:14.791,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\DAY1;性能量唤醒2020-03-27161218(2).mp4,completed,1787,437.37,
L0666,性能量流动第四节2021-10-24205634.mp4,video,00:49:24.991,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\性能量流动第四节2021-10-24205634.mp4,completed,916,166.668,
L0667,性能量转化2021-09-07212233.mp4,video,01:06:23.019,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\性能量转化2021-09-07212233.mp4,completed,1334,520.951,
L0668,第一课--性能量唤醒脉轮呼吸_回看(2).mp4,video,01:24:40.583,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\第一课--性能量唤醒脉轮呼吸_回看(2).mp4,completed,2016,432.648,
L0669,第三课：性能量唤醒2020-04-24213021(2).mp4,video,01:10:24.374,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\性能量\第三课：性能量唤醒2020-04-24213021(2).mp4,completed,1596,372.305,
L0670,8大口爱技巧.mp4,video,00:11:46.433,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\8大口爱技巧.mp4,completed,279,92.61,
L0671,情趣女王分享课2024-08-01215537(1).mp4,video,01:52:14.834,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王分享课2024-08-01215537(1).mp4,completed,4296,804.351,
L0672,情趣女王分享课2024-08-02221732(1)手爱.mp4,video,02:13:45.152,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王分享课2024-08-02221732(1)手爱.mp4,completed,5364,993.968,
L0673,情趣女王分享课2024-09-03214525.mp4,video,01:45:18.720,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王分享课2024-09-03214525.mp4,completed,4065,732.853,
L0674,情趣女王分享课2024-09-04221635口爱.mp4,video,02:15:11.950,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王分享课2024-09-04221635口爱.mp4,completed,4865,863.243,
L0675,情趣女王分享课(2)-2024-08-03112523.mp4,video,00:00:04.534,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王分享课(2)-2024-08-03112523.mp4,completed,1,0.162,
L0676,情趣女王加冕之路---安妮老师2024-11-11220822.mp4,video,02:07:18.734,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王加冕之路---安妮老师2024-11-11220822.mp4,completed,4779,960.043,
L0677,情趣女王直播课程2期-62024-09-23212622.mp4,video,01:26:19.306,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王直播课程2期-62024-09-23212622.mp4,completed,3057,579.366,
L0678,情趣女王直播课程3期-22024-10-19212910(1).mp4,video,01:29:07.477,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王直播课程3期-22024-10-19212910(1).mp4,completed,3277,576.128,
L0679,情趣女王直播课程3期-32024-10-20211647.mp4,video,01:16:44.053,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王直播课程3期-32024-10-20211647.mp4,completed,2628,509.699,
L0680,情趣女王直播课程12024-08-05220439.mp4,video,02:01:37.634,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王直播课程12024-08-05220439.mp4,completed,4396,806.652,
L0681,情趣女王直播课程12024-09-18212607.mp4,video,01:23:35.867,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王直播课程12024-09-18212607.mp4,completed,3124,576.079,
L0682,情趣女王直播课程22024-08-06215249.mp4,video,01:51:45.034,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王直播课程22024-08-06215249.mp4,completed,4219,718.889,
L0683,情趣女王直播课程22024-09-19214450.mp4,video,01:44:47.402,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王直播课程22024-09-19214450.mp4,completed,3701,687.145,
L0684,情趣女王直播课程32024-08-13214530.mp4,video,01:43:55.184,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王直播课程32024-08-13214530.mp4,completed,3391,704.912,
L0685,情趣女王直播课程32024-09-20214519.mp4,video,01:45:15.221,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王直播课程32024-09-20214519.mp4,completed,4166,738.663,
L0686,情趣女王直播课程42024-08-14215014.mp4,video,01:50:23.168,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王直播课程42024-08-14215014.mp4,completed,4251,752.947,
L0687,情趣女王直播课程52024-08-17215435.mp4,video,01:54:18.434,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\情趣女王\情趣女王直播课程52024-08-17215435.mp4,completed,4552,730.968,
