lesson_id,file_type,file_name,source_path,expected_size_bytes,actual_size_bytes,expected_last_write_time,actual_last_write_time,exists,size_match,mtime_match,status,error
L0327,video,第四节蝴蝶飞.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\成片\成片-修\第四节蝴蝶飞.mp4,2006617931,2006617931,2024-04-28 18:07:49,2024-04-28 18:07:49,true,true,true,ok,
L0328,video,第一节性能量唤醒.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\成片\第一节性能量唤醒.mp4,1831730623,1831730623,2024-04-27 10:42:02,2024-04-27 10:42:02,true,true,true,ok,
L0329,video,第七节回春功.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\成片\第七节回春功.mp4,1941418080,1941418080,2024-04-27 11:25:24,2024-04-27 11:25:24,true,true,true,ok,
L0330,video,第三节步步高(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\成片\第三节步步高(1).mp4,1899199575,1899199575,2024-04-28 15:09:30,2024-04-28 15:09:30,true,true,true,ok,
L0331,video,第三节蝴蝶飞.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\成片\第三节蝴蝶飞.mp4,2003323136,2003323136,2024-04-27 10:58:37,2024-04-27 10:58:37,true,true,true,ok,
L0332,video,第二节灵动八爪鱼.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\成片\第二节灵动八爪鱼.mp4,2623882429,2623882429,2024-04-27 10:51:04,2024-04-27 10:51:04,true,true,true,ok,
L0333,video,第五节敦煌式.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\成片\第五节敦煌式.mp4,1979268331,1979268331,2024-04-27 11:10:22,2024-04-27 11:10:22,true,true,true,ok,
L0334,video,第六节膨出脱垂强化训练.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\成片\第六节膨出脱垂强化训练.mp4,2470170388,2470170388,2024-04-27 11:17:37,2024-04-27 11:17:37,true,true,true,ok,
L0335,video,第四节步步高.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\成片\第四节步步高.mp4,1899199288,1899199288,2024-04-27 11:04:08,2024-04-27 11:04:08,true,true,true,ok,
L0336,video,第四节蝴蝶飞.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\成片\第四节蝴蝶飞.mp4,2003331296,2003331296,2024-04-28 15:24:59,2024-04-28 15:24:59,true,true,true,ok,
L0337,video,课前说明.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\成片\课前说明.mp4,362993634,362993634,2024-04-26 10:13:41,2024-04-26 10:13:41,true,true,true,ok,
L0338,video,敦煌式.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\敦煌式.mp4,1894262003,1894262003,2024-04-23 20:43:37,2024-04-23 20:43:37,true,true,true,ok,
L0339,video,步步高.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\步步高.mp4,1804060450,1804060450,2024-04-23 20:43:02,2024-04-23 20:43:02,true,true,true,ok,
L0340,video,灵动八爪鱼.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\灵动八爪鱼.mp4,2662728385,2662728385,2024-04-23 20:43:32,2024-04-23 20:43:32,true,true,true,ok,
L0341,video,私密垂吊(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\私密垂吊(1).mp4,2434798130,2434798130,2024-04-23 20:58:23,2024-04-23 20:58:23,true,true,true,ok,
L0342,video,筋膜松解术.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\筋膜松解术.mp4,2542419753,2542419753,2024-04-23 21:12:01,2024-04-23 21:12:01,true,true,true,ok,
L0343,video,膨出脱垂强化练习.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\膨出脱垂强化练习.mp4,2921555759,2921555759,2024-04-23 20:46:28,2024-04-23 20:46:28,true,true,true,ok,
L0344,video,蝴蝶飞.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\蝴蝶飞.mp4,1920641442,1920641442,2024-04-23 20:43:03,2024-04-23 20:43:03,true,true,true,ok,
L0345,video,2.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\补充讲解1\2.mp4,577141062,577141062,2024-04-25 16:50:06,2024-04-25 16:50:06,true,true,true,ok,
L0346,video,3.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\补充讲解1\3.mp4,122443043,122443043,2024-04-25 16:53:19,2024-04-25 16:53:19,true,true,true,ok,
L0347,video,补充讲解1.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\补充讲解1\补充讲解1.mp4,833869851,833869851,2024-04-25 16:35:20,2024-04-25 16:35:20,true,true,true,ok,
L0348,video,阴道螺旋术.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2023老版3980教程视频\阴道螺旋术.mp4,2188834521,2188834521,2024-04-23 20:53:07,2024-04-23 20:53:07,true,true,true,ok,
L0349,video,第一节课：盆底肌健康的多维探索.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\压缩版\第一节课：盆底肌健康的多维探索.mp4,1266757172,1266757172,2025-12-09 17:36:35,2025-12-09 17:36:35,true,true,true,ok,
L0350,video,第七课：盆底肌到底有多重要？结构、损伤、便秘、脱垂与呼吸的全部真相.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\压缩版\第七课：盆底肌到底有多重要？结构、损伤、便秘、脱垂与呼吸的全部真相.mp4,1220071180,1220071180,2025-12-09 14:45:20,2025-12-09 14:45:20,true,true,true,ok,
L0351,video,第三节课：性暴力流行、激素变化与盆底功能.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\压缩版\第三节课：性暴力流行、激素变化与盆底功能.mp4,1038791202,1038791202,2025-12-09 17:41:44,2025-12-09 17:41:44,true,true,true,ok,
L0352,video,第九课：从肌张力评估到干预技术：盆底功能障碍的精准诊疗与康复路径.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\压缩版\第九课：从肌张力评估到干预技术：盆底功能障碍的精准诊疗与康复路径.mp4,1164312753,1164312753,2025-12-09 15:56:26,2025-12-09 15:56:26,true,true,true,ok,
L0353,video,第二节课：性健康与盆底功能的多维解析.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\压缩版\第二节课：性健康与盆底功能的多维解析.mp4,1401244481,1401244481,2025-12-09 17:30:16,2025-12-09 17:30:16,true,true,true,ok,
L0354,video,第五节课：妊娠、分娩与盆底功能.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\压缩版\第五节课：妊娠、分娩与盆底功能.mp4,629338196,629338196,2025-12-09 17:52:35,2025-12-09 17:52:35,true,true,true,ok,
L0355,video,第八课：性玩具、盆底功能与性健康提升：从自我探索到产后康复的综合指导.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\压缩版\第八课：性玩具、盆底功能与性健康提升：从自我探索到产后康复的综合指导.mp4,1199557550,1199557550,2025-12-09 15:09:54,2025-12-09 15:09:54,true,true,true,ok,
L0356,video,第六节课：孕期盆底高张.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\压缩版\第六节课：孕期盆底高张.mp4,1274736364,1274736364,2025-12-09 17:58:54,2025-12-09 17:58:54,true,true,true,ok,
L0357,video,第十一课：临床推理视角下的性健康与盆底功能评估：身心整合与个体化治疗.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\压缩版\第十一课：临床推理视角下的性健康与盆底功能评估：身心整合与个体化治疗.mp4,1053083721,1053083721,2025-12-09 17:09:38,2025-12-09 17:09:38,true,true,true,ok,
L0358,video,第十二课：高强度训练、性创伤与跨文化治疗视角下的盆底功能障碍：评估技术与个体化干预方案.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\压缩版\第十二课：高强度训练、性创伤与跨文化治疗视角下的盆底功能障碍：评估技术与个体化干预方案.mp4,1571758217,1571758217,2025-12-09 17:48:30,2025-12-09 17:48:30,true,true,true,ok,
L0359,video,第十课：性健康与创伤咨询中的沟通机制：从非语言技巧到临床评估的多维整合.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\压缩版\第十课：性健康与创伤咨询中的沟通机制：从非语言技巧到临床评估的多维整合.mp4,1064572939,1064572939,2025-12-09 17:04:20,2025-12-09 17:04:20,true,true,true,ok,
L0360,video,第四节课：性交相关尿失禁与盆底功能障碍.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\压缩版\第四节课：性交相关尿失禁与盆底功能障碍.mp4,1549739404,1549739404,2025-12-09 17:49:27,2025-12-09 17:49:27,true,true,true,ok,
L0361,video,第一课：盆底肌健康的多维探索.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\高清版\第一课：盆底肌健康的多维探索.mp4,6153929291,6153929291,2025-12-05 19:15:42,2025-12-05 19:15:42,true,true,true,ok,
L0362,video,第七课：盆底肌到底有多重要？结构、损伤、便秘、脱垂与呼吸的全部真相.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\高清版\第七课：盆底肌到底有多重要？结构、损伤、便秘、脱垂与呼吸的全部真相.mp4,4543069034,4543069034,2025-12-09 12:07:55,2025-12-09 12:07:55,true,true,true,ok,
L0363,video,第三课：性暴力流行、激素变化与盆底功能.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\高清版\第三课：性暴力流行、激素变化与盆底功能.mp4,5048448909,5048448909,2025-12-09 13:23:57,2025-12-09 13:23:57,true,true,true,ok,
L0364,video,第九课：从肌张力评估到干预技术：盆底功能障碍的精准诊疗与康复路径.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\高清版\第九课：从肌张力评估到干预技术：盆底功能障碍的精准诊疗与康复路径.mp4,4369412923,4369412923,2025-12-09 15:32:28,2025-12-09 15:32:28,true,true,true,ok,
L0365,video,第二课：性健康与盆底功能的多维解析.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\高清版\第二课：性健康与盆底功能的多维解析.mp4,6806972319,6806972319,2025-12-09 11:33:18,2025-12-09 11:33:18,true,true,true,ok,
L0366,video,第五课：妊娠、分娩与盆底功能.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\高清版\第五课：妊娠、分娩与盆底功能.mp4,3060134171,3060134171,2025-12-09 15:39:28,2025-12-09 15:39:28,true,true,true,ok,
L0367,video,第八课：性玩具、盆底功能与性健康提升：从自我探索到产后康复的综合指导.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\高清版\第八课：性玩具、盆底功能与性健康提升：从自我探索到产后康复的综合指导.mp4,4472216507,4472216507,2025-12-09 14:51:47,2025-12-09 14:51:47,true,true,true,ok,
L0368,video,第六课：孕期盆底高张、心理创伤与性功能障碍的机制与整体治疗策略.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\高清版\第六课：孕期盆底高张、心理创伤与性功能障碍的机制与整体治疗策略.mp4,6204126236,6204126236,2025-12-09 17:13:57,2025-12-09 17:13:57,true,true,true,ok,
L0369,video,第十一课：临床推理视角下的性健康与盆底功能评估：身心整合与个体化治疗.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\高清版\第十一课：临床推理视角下的性健康与盆底功能评估：身心整合与个体化治疗.mp4,2862326788,2862326788,2025-12-09 16:47:57,2025-12-09 16:47:57,true,true,true,ok,
L0370,video,第十二课：高强度训练、性创伤与跨文化治疗视角下的盆底功能障碍：评估技术与个体化干预方案.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\高清版\第十二课：高强度训练、性创伤与跨文化治疗视角下的盆底功能障碍：评估技术与个体化干预方案.mp4,5542520726,5542520726,2025-12-09 17:32:08,2025-12-09 17:32:08,true,true,true,ok,
L0371,video,第十课：性健康与创伤咨询中的沟通机制：从非语言技巧到临床评估的多维整合.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\高清版\第十课：性健康与创伤咨询中的沟通机制：从非语言技巧到临床评估的多维整合.mp4,3986332263,3986332263,2025-12-09 16:09:18,2025-12-09 16:09:18,true,true,true,ok,
L0372,video,第四课：性交相关尿失禁与盆底功能障碍.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\2025盆底与性工作坊\高清版\第四课：性交相关尿失禁与盆底功能障碍.mp4,7536739944,7536739944,2025-12-09 15:16:21,2025-12-09 15:16:21,true,true,true,ok,
L0373,video,20210529亲密能量训练-第一团员.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\20210529亲密能量训练-第一团员.mp4,186304921,186304921,2025-12-01 11:29:29,2025-12-01 11:29:29,true,true,true,ok,
L0374,video,20210606亲密能量训练-第二团员.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\20210606亲密能量训练-第二团员.mp4,580367609,580367609,2025-11-21 18:23:23,2025-11-21 18:23:23,true,true,true,ok,
L0375,video,20210612亲密能量训练-第三团员.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\20210612亲密能量训练-第三团员.mp4,647302133,647302133,2025-11-21 19:06:16,2025-11-21 19:06:16,true,true,true,ok,
L0376,video,亲密关系第二课2021-05-15081721.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密疗愈横屏\亲密关系第二课2021-05-15081721.mp4,1627675089,1627675089,2025-11-21 18:59:48,2025-11-21 18:59:48,true,true,true,ok,
L0377,video,亲密能量训练第一课2021-05-14073146.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密疗愈横屏\亲密能量训练第一课2021-05-14073146.mp4,160975552,160975552,2025-11-21 18:15:16,2025-11-21 18:15:16,true,true,true,ok,
L0378,video,亲密能量训练第三课2021-05-17080218.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密疗愈横屏\亲密能量训练第三课2021-05-17080218.mp4,1071652176,1071652176,2025-11-21 18:39:37,2025-11-21 18:39:37,true,true,true,ok,
L0379,video,亲密能量训练第五课2021-05-19082738.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密疗愈横屏\亲密能量训练第五课2021-05-19082738.mp4,1199316689,1199316689,2025-11-21 19:49:05,2025-11-21 19:49:05,true,true,true,ok,
L0380,video,亲密能量训练第六课2021-05-20083655.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密疗愈横屏\亲密能量训练第六课2021-05-20083655.mp4,1346013069,1346013069,2025-11-21 18:54:14,2025-11-21 18:54:14,true,true,true,ok,
L0381,video,亲密能量训练第四课2021-05-18073232.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密疗愈横屏\亲密能量训练第四课2021-05-18073232.mp4,911105341,911105341,2025-11-21 18:52:06,2025-11-21 18:52:06,true,true,true,ok,
L0382,video,性感流动 第2天.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密疗愈横屏\性感流动 第2天.mp4,282312563,282312563,2025-11-23 11:58:41,2025-11-23 11:58:41,true,true,true,ok,
L0383,video,性感流动 第4天.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密疗愈横屏\性感流动 第4天.mp4,913380997,913380997,2025-11-23 12:01:55,2025-11-23 12:01:55,true,true,true,ok,
L0384,video,性感流动第1天.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密疗愈横屏\性感流动第1天.mp4,422235960,422235960,2025-11-23 12:00:52,2025-11-23 12:00:52,true,true,true,ok,
L0385,video,性感流动第3天.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密疗愈横屏\性感流动第3天.mp4,928281704,928281704,2025-11-23 12:02:00,2025-11-23 12:02:00,true,true,true,ok,
L0386,video,性感流动第5天.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密疗愈横屏\性感流动第5天.mp4,804748557,804748557,2025-11-23 12:03:46,2025-11-23 12:03:46,true,true,true,ok,
L0387,video,性感流动第6天.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密疗愈横屏\性感流动第6天.mp4,807512033,807512033,2025-11-23 12:01:22,2025-11-23 12:01:22,true,true,true,ok,
L0388,video,性感流动第7天.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密疗愈横屏\性感流动第7天.mp4,965445249,965445249,2025-11-23 12:02:10,2025-11-23 12:02:10,true,true,true,ok,
L0389,video,亲密能量第一课.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密能量第一课.mp4,1188519954,1188519954,2025-12-15 17:37:46,2025-12-15 17:37:46,true,true,true,ok,
L0390,video,亲密能量第七课2021-08-19084836.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密能量第七课2021-08-19084836.mp4,756283346,756283346,2025-11-22 16:54:45,2025-11-22 16:54:45,true,true,true,ok,
L0391,video,亲密能量第三课2021-08-15091534.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\3980课程更新\压缩\亲密能量第三课2021-08-15091534.mp4,663389558,663389558,2025-11-21 19:10:03,2025-11-21 19:10:03,true,true,true,ok,
