review_id,session_id,event_id,timecode,evidence_source,review_question,ai_current_candidate,alternative_explanation,confidence,suggested_review_action,provisional_status
latest_live_03-MR0035,latest_live_03,latest_live_03-E000000165310-0035,00:02:45,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,好，ok，好，来，我们接下来跟着音乐的节奏一起来练习一下啊，跟着音乐的节奏一起来。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0036,latest_live_03,latest_live_03-E000000172500-0036,00:02:52,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,练习一下刚刚我们的这个跷跷板的动作啊。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0037,latest_live_03,latest_live_03-E000000177740-0037,00:02:57,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,来，准备好，身体放松身体放松，让我们的骨盆坐在瑜伽球上，找到我们盆底肌的发力的感觉。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0038,latest_live_03,latest_live_03-E000000188780-0038,00:03:08,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,感谢姐妹们的赞赞，感谢大家的小心心，欢迎大家点亮粉丝灯牌，喜欢老师的姐妹们可以先关注上一个。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0039,latest_live_03,latest_live_03-E000000196180-0039,00:03:16,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,啊，来。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0040,latest_live_03,latest_live_03-E000000197260-0040,00:03:17,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,左右，摆起来，左右。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0041,latest_live_03,latest_live_03-E000000202960-0041,00:03:22,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,盆底肌带动骨盆跷跷板，有弹性！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0042,latest_live_03,latest_live_03-E000000211720-0042,00:03:31,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,来，好盆底，有弹性！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0043,latest_live_03,latest_live_03-E000000215960-0043,00:03:35,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,好盆底，有活力！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0044,latest_live_03,latest_live_03-E000000219720-0044,00:03:39,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,好盆底！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0045,latest_live_03,latest_live_03-E000000221570-0045,00:03:41,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,有底气，好盆底，有健康，左右动起来！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0046,latest_live_03,latest_live_03-E000000232210-0046,00:03:52,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,哎，用我们的瑜伽球帮我们左右滑动，按摩盆底，增加弹性。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0047,latest_live_03,latest_live_03-E000000242290-0047,00:04:02,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,左右，非常的放松，身体不发力，大腿不发力，只有盆底在发力，骨盆在发力，整个盆底动起来，变得有活力！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0048,latest_live_03,latest_live_03-E000000257250-0048,00:04:17,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,左右。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0049,latest_live_03,latest_live_03-E000000259090-0049,00:04:19,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,动起来，左右，哎，调动我们的盆底肌，左右，跟上节奏，左右。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0050,latest_live_03,latest_live_03-E000000270210-0050,00:04:30,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,说说我今天的裤子好看，放松，哎，今天裤子比较容易观察，看得到老师是怎么发力的，是不是？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0051,latest_live_03,latest_live_03-E000000282050-0051,00:04:42,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,来，转起来。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0052,latest_live_03,latest_live_03-E000000284010-0052,00:04:44,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,放松一下，准备。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0053,latest_live_03,latest_live_03-E000000287800-0053,00:04:47,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,再来，找到盆底肌，准备，开始，左右，摆起来，盆底肌，跷跷板，就像我们洗衣服一样。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0054,latest_live_03,latest_live_03-E000000302200-0054,00:05:02,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,搓起来，哎，让我们的盆底肌动起来。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0055,latest_live_03,latest_live_03-E000000307920-0055,00:05:07,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,左右，摆起来，嗯，这里会有点酸酸的，好样的，会有感觉发热了，棒棒的。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0056,latest_live_03,latest_live_03-E000000318880-0056,00:05:18,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,这感觉润润的，oh yes 左右，摆起来，左右，摆起来，对，用我们的盆底肌，瑜伽球，滚动起来，变得有弹性，左右，加上。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0057,latest_live_03,latest_live_03-E000000341920-0057,00:05:41,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,跟着节奏。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0058,latest_live_03,latest_live_03-E000000344220-0058,00:05:44,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,对，非常有活力的！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_03-MR0059,latest_live_03,latest_live_03-E000000347060-0059,00:05:47,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/asr_raw/latest_live_03_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,动起来！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
